Date,Average_HDD
2020-06-28,0.13520833333333332
2020-06-29,0.6195833333333333
2020-06-30,0.6887500000000001
2020-07-01,0.07236286919831222
2020-07-02,0.2109704641350211
2020-07-03,0.6896624472573839
2020-07-04,0.15168776371308018
2020-07-05,0.08670886075949366
2020-07-06,2.324472573839663
2020-07-07,4.2316455696202535
2020-07-08,4.235443037974683
2020-07-09,1.499367088607595
2020-07-10,1.4468354430379746
2020-07-11,3.770464135021097
2020-07-12,2.918565400843882
2020-07-13,0.5691983122362868
2020-07-14,0.4272151898734177
2020-07-15,1.7508438818565404
2020-07-16,3.4989451476793247
2020-07-17,1.0559071729957805
2020-07-18,0.46603375527426155
2020-07-19,0.06329113924050633
2020-07-20,0.13649789029535864
2020-07-21,1.1791139240506332
2020-07-22,1.1215189873417721
2020-07-23,0.2715189873417722
2020-07-24,0.10379746835443039
2020-07-25,0.07784810126582278
2020-07-26,0.1544303797468354
2020-07-27,0.056118143459915615
2020-07-28,0.03755274261603376
2020-07-29,0.38734177215189874
2020-07-30,0.0951476793248945
2020-07-31,0.02362869198312236
2020-08-01,0.024273858921161823
2020-08-02,0.06970954356846472
2020-08-03,0.8099585062240663
2020-08-04,2.2396265560165975
2020-08-05,0.6112033195020747
2020-08-06,0.04730290456431535
2020-08-07,0.025933609958506226
2020-08-08,0.024896265560165973
2020-08-09,0.024066390041493774
2020-08-10,0.023029045643153525
2020-08-11,0.025726141078838177
2020-08-12,0.024481327800829875
2020-08-13,0.028008298755186723
2020-08-14,0.05892116182572614
2020-08-15,0.06556016597510372
2020-08-16,0.027593360995850625
2020-08-17,0.07282157676348548
2020-08-18,0.12074688796680497
2020-08-19,0.09854771784232365
2020-08-20,0.024481327800829875
2020-08-21,0.018257261410788383
2020-08-22,0.06431535269709543
2020-08-23,0.3008298755186722
2020-08-24,1.200207468879668
2020-08-25,0.5574688796680498
2020-08-26,0.2809128630705394
2020-08-27,0.7398340248962656
2020-08-28,0.7516597510373443
2020-08-29,2.1887966804979255
2020-08-30,3.6468879668049787
2020-08-31,3.793983402489627
2020-09-01,5.265778688524589
2020-09-02,5.650409836065574
2020-09-03,3.39672131147541
2020-09-04,0.10594262295081966
2020-09-05,2.0340163934426227
2020-09-06,5.707581967213115
2020-09-07,5.7411885245901635
2020-09-08,1.9018442622950817
2020-09-09,0.2907786885245901
2020-09-10,2.850204918032787
2020-09-11,2.4936475409836065
2020-09-12,1.0690573770491805
2020-09-13,0.08299180327868852
2020-09-14,0.020491803278688523
2020-09-15,0.023770491803278688
2020-09-16,0.11168032786885246
2020-09-17,3.7372950819672135
2020-09-18,5.783196721311476
2020-09-19,5.076229508196721
2020-09-20,4.1213114754098354
2020-09-21,2.6805327868852458
2020-09-22,1.0928278688524589
2020-09-23,0.9524590163934425
2020-09-24,1.6100409836065575
2020-09-25,9.005942622950819
2020-09-26,11.458196721311475
2020-09-27,10.589139344262295
2020-09-28,9.853073770491804
2020-09-29,8.91045081967213
2020-09-30,7.284016393442624
2020-10-01,7.683333333333334
2020-10-02,5.797119341563786
2020-10-03,5.648765432098766
2020-10-04,8.719341563786008
2020-10-05,9.296296296296296
2020-10-06,8.699588477366255
2020-10-07,8.948353909465022
2020-10-08,8.175102880658436
2020-10-09,7.344855967078189
2020-10-10,11.05
2020-10-11,12.996296296296299
2020-10-12,12.739094650205763
2020-10-13,12.997942386831276
2020-10-14,12.776543209876543
2020-10-15,12.141563786008232
2020-10-16,12.196090534979424
2020-10-17,12.860288065843623
2020-10-18,12.724897119341563
2020-10-19,12.520164609053497
2020-10-20,11.83045267489712
2020-10-21,7.113374485596708
2020-10-22,3.5695473251028806
2020-10-23,7.056172839506173
2020-10-24,8.023456790123458
2020-10-25,8.860493827160493
2020-10-26,11.013786008230454
2020-10-27,11.8880658436214
2020-10-28,10.3619341563786
2020-10-29,10.718930041152262
2020-10-30,8.522427983539094
2020-10-31,8.352469135802469
2020-11-01,7.5967213114754095
2020-11-02,1.0297131147540983
2020-11-03,9.539754098360655
2020-11-04,13.278893442622952
2020-11-05,14.637500000000001
2020-11-06,14.181352459016393
2020-11-07,14.09938524590164
2020-11-08,13.798155737704919
2020-11-09,13.898975409836067
2020-11-10,15.015778688524588
2020-11-11,13.673770491803278
2020-11-12,12.670491803278688
2020-11-13,12.116803278688524
2020-11-14,9.778483606557378
2020-11-15,10.038524590163934
2020-11-16,11.007581967213117
2020-11-17,11.071926229508197
2020-11-18,11.310245901639343
2020-11-19,12.686270491803278
2020-11-20,17.19815573770492
2020-11-21,17.889754098360655
2020-11-22,15.249180327868853
2020-11-23,15.150409836065574
2020-11-24,16.54733606557377
2020-11-25,17.745491803278686
2020-11-26,17.127254098360652
2020-11-27,17.729098360655737
2020-11-28,18.923565573770492
2020-11-29,19.802254098360656
2020-11-30,20.731147540983606
2020-12-01,18.736625514403293
2020-12-02,19.876954732510285
2020-12-03,20.191152263374484
2020-12-04,18.610493827160493
2020-12-05,18.037242798353912
2020-12-06,17.05246913580247
2020-12-07,16.930041152263374
2020-12-08,18.180041152263374
2020-12-09,18.695473251028808
2020-12-10,19.58045267489712
2020-12-11,19.20164609053498
2020-12-12,17.24238683127572
2020-12-13,16.02139917695473
2020-12-14,15.542798353909463
2020-12-15,14.579218106995885
2020-12-16,14.142592592592592
2020-12-17,14.765020576131688
2020-12-18,15.81028806584362
2020-12-19,16.128189300411524
2020-12-20,15.889917695473251
2020-12-21,15.200617283950617
2020-12-22,10.274691358024691
2020-12-23,11.087448559670781
2020-12-24,14.713374485596708
2020-12-25,18.97283950617284
2020-12-26,19.99320987654321
2020-12-27,19.54855967078189
2020-12-28,18.141769547325104
2020-12-29,18.38415637860082
2020-12-30,18.18456790123457
2020-12-31,18.833539094650206
2021-01-01,19.089655172413792
2021-01-02,19.349898580121703
2021-01-03,19.54705882352941
2021-01-04,19.800405679513187
2021-01-05,19.532454361054768
2021-01-06,19.649492900608518
2021-01-07,20.016835699797163
2021-01-08,20.226166328600407
2021-01-09,20.909127789046654
2021-01-10,21.819878296146047
2021-01-11,22.094320486815416
2021-01-12,19.093509127789048
2021-01-13,19.205882352941178
2021-01-14,20.154563894523328
2021-01-15,22.013793103448275
2021-01-16,22.849898580121703
2021-01-17,22.404665314401623
2021-01-18,19.1868154158215
2021-01-19,17.885395537525355
2021-01-20,15.532860040567952
2021-01-21,13.651926977687626
2021-01-22,15.001622718052738
2021-01-23,18.695334685598375
2021-01-24,20.021095334685597
2021-01-25,20.958620689655177
2021-01-26,20.089858012170385
2021-01-27,19.923326572008115
2021-01-28,17.486815415821496
2021-01-29,16.489046653144015
2021-01-30,19.225354969574038
2021-01-31,22.098782961460447
2021-02-01,19.90918367346939
2021-02-02,16.211224489795917
2021-02-03,13.477142857142857
2021-02-04,15.516938775510205
2021-02-05,16.57877551020408
2021-02-06,18.154081632653057
2021-02-07,21.793061224489794
2021-02-08,24.987755102040815
2021-02-09,27.201020408163266
2021-02-10,27.602857142857143
2021-02-11,27.27326530612245
2021-02-12,28.38591836734694
2021-02-13,28.39183673469388
2021-02-14,26.96775510204082
2021-02-15,22.931020408163267
2021-02-16,16.931428571428572
2021-02-17,14.670204081632653
2021-02-18,14.667142857142856
2021-02-19,14.331836734693876
2021-02-20,12.64877551020408
2021-02-21,12.177959183673469
2021-02-22,13.258571428571429
2021-02-23,10.470408163265306
2021-02-24,9.277755102040816
2021-02-25,9.94469387755102
2021-02-26,13.860408163265307
2021-02-27,16.389591836734695
2021-02-28,16.589795918367347
2021-03-01,16.27931034482759
2021-03-02,15.440365111561867
2021-03-03,14.57241379310345
2021-03-04,14.812373225152129
2021-03-05,18.628600405679517
2021-03-06,19.574442190669373
2021-03-07,18.69371196754564
2021-03-08,19.047464503042594
2021-03-09,18.732251521298174
2021-03-10,16.481541582150104
2021-03-11,12.888235294117646
2021-03-12,14.229614604462476
2021-03-13,14.588640973630833
2021-03-14,16.236105476673426
2021-03-15,16.305679513184582
2021-03-16,16.754361054766736
2021-03-17,18.084381338742393
2021-03-18,18.724949290060856
2021-03-19,19.3815415821501
2021-03-20,20.02008113590264
2021-03-21,16.750709939148074
2021-03-22,16.427789046653146
2021-03-23,15.555375253549697
2021-03-24,13.632454361054766
2021-03-25,12.287221095334687
2021-03-26,10.749898580121702
2021-03-27,13.981947261663286
2021-03-28,12.774036511156188
2021-03-29,8.64239350912779
2021-03-30,7.559837728194726
2021-03-31,6.023529411764707
2021-04-01,7.72061224489796
2021-04-02,13.66734693877551
2021-04-03,15.01408163265306
2021-04-04,15.531020408163267
2021-04-05,17.14265306122449
2021-04-06,19.758979591836734
2021-04-07,19.12938775510204
2021-04-08,17.387755102040817
2021-04-09,13.545102040816328
2021-04-10,12.40530612244898
2021-04-11,11.348163265306123
2021-04-12,17.038571428571426
2021-04-13,17.397551020408162
2021-04-14,17.659591836734695
2021-04-15,17.180612244897958
2021-04-16,15.92265306122449
2021-04-17,14.619591836734694
2021-04-18,13.273673469387756
2021-04-19,12.449591836734696
2021-04-20,11.257142857142858
2021-04-21,11.002448979591836
2021-04-22,13.136326530612246
2021-04-23,12.984285714285717
2021-04-24,12.440408163265307
2021-04-25,13.433673469387756
2021-04-26,13.849183673469387
2021-04-27,12.455306122448981
2021-04-28,9.32
2021-04-29,10.099183673469387
2021-04-30,12.509591836734694
2021-05-01,11.824897959183675
2021-05-02,13.45938775510204
2021-05-03,13.007142857142858
2021-05-04,10.813877551020406
2021-05-05,13.375918367346939
2021-05-06,13.69142857142857
2021-05-07,13.963877551020406
2021-05-08,10.932857142857143
2021-05-09,0.3179591836734694
2021-05-10,0.6787755102040817
2021-05-11,5.394897959183673
2021-05-12,8.582857142857144
2021-05-13,9.459183673469388
2021-05-14,9.291632653061225
2021-05-15,9.706938775510203
2021-05-16,9.273265306122449
2021-05-17,9.497755102040816
2021-05-18,9.89877551020408
2021-05-19,10.208571428571428
2021-05-20,9.237551020408164
2021-05-21,7.824897959183674
2021-05-22,9.220204081632652
2021-05-23,9.542040816326532
2021-05-24,7.398979591836735
2021-05-25,10.359387755102041
2021-05-26,10.213265306122448
2021-05-27,10.030816326530614
2021-05-28,8.65877551020408
2021-05-29,8.250612244897958
2021-05-30,7.269591836734695
2021-05-31,5.145102040816326
2021-06-01,2.3401656314699792
2021-06-02,0.4755693581780538
2021-06-03,0.12318840579710147
2021-06-04,0.09855072463768115
2021-06-05,0.48612836438923396
2021-06-06,1.4737060041407866
2021-06-07,0.7513457556935818
2021-06-08,0.36397515527950314
2021-06-09,0.277639751552795
2021-06-10,0.16231884057971016
2021-06-11,0.08985507246376813
2021-06-12,0.2341614906832298
2021-06-13,2.3579710144927537
2021-06-14,0.14409937888198757
2021-06-15,0.16438923395445132
2021-06-16,0.02712215320910973
2021-06-17,0.024844720496894408
2021-06-18,0.023188405797101446
2021-06-19,0.031055900621118012
2021-06-20,0.047204968944099375
2021-06-21,0.7246376811594203
2021-06-22,1.9633540372670806
2021-06-23,0.7962732919254658
2021-06-24,0.9546583850931677
2021-06-25,0.6306418219461698
2021-06-26,0.18198757763975157
2021-06-27,0.0629399585921325
2021-06-28,0.03685300207039337
2021-06-29,0.20062111801242238
2021-06-30,2.0455486542443064
2021-07-01,4.063354037267081
2021-07-02,1.4921325051759833
2021-07-03,0.19896480331262942
2021-07-04,0.22815734989648034
2021-07-05,0.3521739130434782
2021-07-06,0.14306418219461697
2021-07-07,0.28260869565217384
2021-07-08,0.29875776397515524
2021-07-09,1.1511387163561078
2021-07-10,0.18178053830227744
2021-07-11,0.42981366459627335
2021-07-12,0.08944099378881988
2021-07-13,0.4486542443064182
2021-07-14,1.1687370600414078
2021-07-15,0.6579710144927535
2021-07-16,0.2484472049689441
2021-07-17,0.13312629399585924
2021-07-18,0.11055900621118012
2021-07-19,0.3204968944099379
2021-07-20,0.5370600414078675
2021-07-21,0.3231884057971015
2021-07-22,0.13229813664596274
2021-07-23,0.12091097308488613
2021-07-24,0.02546583850931677
2021-07-25,0.059420289855072465
2021-07-26,0.05962732919254658
2021-07-27,0.09751552795031054
2021-07-28,0.2370600414078675
2021-07-29,0.2755693581780539
2021-07-30,0.10289855072463769
2021-07-31,0.2950310559006211
2021-08-01,1.6733739837398374
2021-08-02,1.8046747967479677
2021-08-03,2.2121951219512197
2021-08-04,1.3802845528455285
2021-08-05,0.8119918699186992
2021-08-06,0.5965447154471545
2021-08-07,0.6445121951219512
2021-08-08,1.2546747967479674
2021-08-09,0.7245934959349594
2021-08-10,0.3648373983739837
2021-08-11,0.1790650406504065
2021-08-12,0.03699186991869918
2021-08-13,0.023373983739837397
2021-08-14,0.03597560975609756
2021-08-15,0.03516260162601626
2021-08-16,0.9030487804878048
2021-08-17,5.233130081300812
2021-08-18,1.988821138211382
2021-08-19,0.5705284552845529
2021-08-20,0.4475609756097561
2021-08-21,0.13028455284552845
2021-08-22,0.38109756097560976
2021-08-23,1.915040650406504
2021-08-24,3.936585365853659
2021-08-25,3.6313008130081297
2021-08-26,5.063414634146342
2021-08-27,6.138008130081301
2021-08-28,5.271138211382113
2021-08-29,4.5233739837398375
2021-08-30,2.9556910569105685
2021-08-31,2.9565040650406504
2021-09-01,3.7148979591836735
2021-09-02,2.9138775510204087
2021-09-03,1.3297959183673471
2021-09-04,2.3742857142857146
2021-09-05,2.1877551020408164
2021-09-06,1.0587755102040814
2021-09-07,0.5414285714285715
2021-09-08,0.173265306122449
2021-09-09,0.07020408163265306
2021-09-10,0.09551020408163266
2021-09-11,0.2536734693877551
2021-09-12,0.5906122448979592
2021-09-13,1.886734693877551
2021-09-14,0.42959183673469387
2021-09-15,0.0826530612244898
2021-09-16,1.3185714285714283
2021-09-17,5.229795918367346
2021-09-18,5.575510204081633
2021-09-19,7.668163265306123
2021-09-20,8.40448979591837
2021-09-21,8.518775510204083
2021-09-22,7.832244897959183
2021-09-23,5.345306122448979
2021-09-24,3.432244897959184
2021-09-25,1.53
2021-09-26,0.26
2021-09-27,0.8087755102040818
2021-09-28,6.478571428571429
2021-09-29,8.004897959183673
2021-09-30,9.982244897959184
2021-10-01,8.395325203252032
2021-10-02,4.900609756097561
2021-10-03,1.1892276422764227
2021-10-04,7.663617886178862
2021-10-05,8.34451219512195
2021-10-06,9.389837398373984
2021-10-07,10.002032520325203
2021-10-08,9.973983739837397
2021-10-09,11.491666666666665
2021-10-10,13.390650406504065
2021-10-11,12.289024390243902
2021-10-12,12.081707317073171
2021-10-13,13.114227642276424
2021-10-14,11.010162601626016
2021-10-15,10.986382113821136
2021-10-16,12.692276422764229
2021-10-17,12.31138211382114
2021-10-18,11.33821138211382
2021-10-19,8.753252032520326
2021-10-20,3.8577235772357725
2021-10-21,9.194715447154472
2021-10-22,13.277845528455286
2021-10-23,13.643292682926829
2021-10-24,14.223780487804879
2021-10-25,13.343699186991868
2021-10-26,10.705081300813008
2021-10-27,10.234349593495933
2021-10-28,11.500813008130082
2021-10-29,11.92560975609756
2021-10-30,11.33577235772358
2021-10-31,7.86869918699187
2021-11-01,10.846843177189408
2021-11-02,13.069857433808554
2021-11-03,13.926883910386966
2021-11-04,14.015274949083503
2021-11-05,13.638085539714867
2021-11-06,14.031975560081467
2021-11-07,13.631771894093687
2021-11-08,13.723421588594704
2021-11-09,14.496741344195518
2021-11-10,16.089816700611
2021-11-11,15.978207739307535
2021-11-12,16.149490835030548
2021-11-13,14.952342158859471
2021-11-14,13.303665987780041
2021-11-15,14.669450101832993
2021-11-16,15.561303462321794
2021-11-17,15.196130346232177
2021-11-18,13.716904276985744
2021-11-19,12.250101832993888
2021-11-20,12.556619144602852
2021-11-21,14.89877800407332
2021-11-22,16.78452138492872
2021-11-23,17.351120162932794
2021-11-24,16.765784114052952
2021-11-25,18.143380855397147
2021-11-26,18.24765784114053
2021-11-27,18.40875763747454
2021-11-28,19.383299389002037
2021-11-29,19.326883910386965
2021-11-30,17.25967413441955
2021-12-01,14.478483606557377
2021-12-02,18.167213114754098
2021-12-03,19.836680327868855
2021-12-04,17.693442622950823
2021-12-05,18.156147540983607
2021-12-06,19.552868852459014
2021-12-07,19.156967213114754
2021-12-08,18.945901639344264
2021-12-09,19.269467213114755
2021-12-10,19.66967213114754
2021-12-11,19.620081967213114
2021-12-12,17.584631147540986
2021-12-13,14.457377049180327
2021-12-14,14.843237704918034
2021-12-15,14.207991803278688
2021-12-16,14.44672131147541
2021-12-17,15.678893442622948
2021-12-18,16.353483606557376
2021-12-19,16.38032786885246
2021-12-20,19.436475409836067
2021-12-21,22.618032786885248
2021-12-22,23.58094262295082
2021-12-23,20.732581967213115
2021-12-24,15.45983606557377
2021-12-25,21.043237704918035
2021-12-26,22.472540983606557
2021-12-27,18.82909836065574
2021-12-28,15.775204918032786
2021-12-29,13.931762295081969
2021-12-30,9.53483606557377
2021-12-31,9.180532786885246
2022-01-01,10.510975609756098
2022-01-02,11.53069105691057
2022-01-03,11.655284552845528
2022-01-04,13.545731707317072
2022-01-05,17.74512195121951
2022-01-06,19.365853658536587
2022-01-07,19.872154471544714
2022-01-08,19.205487804878047
2022-01-09,18.123577235772355
2022-01-10,18.68516260162602
2022-01-11,19.844918699186994
2022-01-12,19.919105691056913
2022-01-13,18.895934959349592
2022-01-14,18.382113821138212
2022-01-15,19.260569105691058
2022-01-16,18.91849593495935
2022-01-17,16.588414634146343
2022-01-18,16.71991869918699
2022-01-19,17.98516260162602
2022-01-20,18.945934959349596
2022-01-21,19.69329268292683
2022-01-22,17.08861788617886
2022-01-23,16.60548780487805
2022-01-24,17.445528455284553
2022-01-25,18.83048780487805
2022-01-26,19.440243902439025
2022-01-27,17.987398373983737
2022-01-28,16.98333333333333
2022-01-29,15.316260162601626
2022-01-30,15.827845528455285
2022-01-31,17.989430894308942
2022-02-01,17.403483606557376
2022-02-02,15.508196721311476
2022-02-03,15.208401639344263
2022-02-04,15.003073770491802
2022-02-05,16.943647540983605
2022-02-06,15.716803278688523
2022-02-07,17.350204918032787
2022-02-08,15.220696721311477
2022-02-09,13.572950819672132
2022-02-10,15.171516393442623
2022-02-11,17.767827868852457
2022-02-12,19.639139344262293
2022-02-13,17.160245901639346
2022-02-14,13.953073770491804
2022-02-15,14.812909836065575
2022-02-16,12.922540983606558
2022-02-17,11.885655737704917
2022-02-18,12.729918032786886
2022-02-19,15.349590163934426
2022-02-20,14.048770491803277
2022-02-21,15.329098360655736
2022-02-22,15.119057377049181
2022-02-23,14.398155737704919
2022-02-24,14.447540983606556
2022-02-25,17.52233606557377
2022-02-26,17.7797131147541
2022-02-27,18.476024590163934
2022-02-28,18.67827868852459
2022-03-01,18.845102040816325
2022-03-02,18.596530612244898
2022-03-03,18.774897959183676
2022-03-04,19.43857142857143
2022-03-05,19.65244897959184
2022-03-06,20.044081632653057
2022-03-07,19.725510204081633
2022-03-08,18.494489795918366
2022-03-09,16.89061224489796
2022-03-10,15.39469387755102
2022-03-11,15.963265306122448
2022-03-12,14.95122448979592
2022-03-13,14.072653061224491
2022-03-14,13.874081632653061
2022-03-15,14.295918367346939
2022-03-16,13.651428571428571
2022-03-17,13.322040816326531
2022-03-18,13.810612244897959
2022-03-19,14.911428571428573
2022-03-20,13.512857142857143
2022-03-21,13.008367346938776
2022-03-22,12.43265306122449
2022-03-23,11.733061224489795
2022-03-24,11.697142857142858
2022-03-25,11.58591836734694
2022-03-26,11.047346938775512
2022-03-27,10.878163265306124
2022-03-28,10.536530612244897
2022-03-29,11.64938775510204
2022-03-30,14.313877551020411
2022-03-31,16.29061224489796
2022-04-01,18.65888429752066
2022-04-02,19.634090909090908
2022-04-03,19.25826446280992
2022-04-04,17.33450413223141
2022-04-05,13.6948347107438
2022-04-06,10.633677685950413
2022-04-07,11.00888429752066
2022-04-08,14.39504132231405
2022-04-09,16.200619834710743
2022-04-10,16.301652892561982
2022-04-11,13.788429752066117
2022-04-12,9.087190082644629
2022-04-13,5.1022727272727275
2022-04-14,6.99793388429752
2022-04-15,10.14318181818182
2022-04-16,12.804545454545455
2022-04-17,12.745454545454548
2022-04-18,11.571900826446283
2022-04-19,11.415495867768596
2022-04-20,11.961570247933883
2022-04-21,11.208677685950413
2022-04-22,10.043181818181818
2022-04-23,9.499586776859502
2022-04-24,10.948553719008265
2022-04-25,11.561363636363637
2022-04-26,11.753305785123967
2022-04-27,10.8297520661157
2022-04-28,10.00495867768595
2022-04-29,9.523140495867766
2022-04-30,10.400619834710744
2022-05-01,10.072244897959182
2022-05-02,8.433877551020409
2022-05-03,8.039387755102041
2022-05-04,8.267142857142858
2022-05-05,8.126734693877552
2022-05-06,7.3153061224489795
2022-05-07,5.763877551020409
2022-05-08,6.885102040816326
2022-05-09,4.192244897959183
2022-05-10,0.45897959183673465
2022-05-11,0.686938775510204
2022-05-12,1.9242857142857142
2022-05-13,4.56734693877551
2022-05-14,3.4665306122448976
2022-05-15,2.270816326530612
2022-05-16,0.7714285714285715
2022-05-17,0.7985714285714285
2022-05-18,0.2053061224489796
2022-05-19,0.10081632653061226
2022-05-20,0.5561224489795918
2022-05-21,3.9985714285714287
2022-05-22,3.5146938775510206
2022-05-23,0.5471428571428572
2022-05-24,3.7671428571428573
2022-05-25,4.70734693877551
2022-05-26,2.508979591836735
2022-05-27,5.282244897959184
2022-05-28,8.888979591836735
2022-05-29,10.297755102040815
2022-05-30,9.76612244897959
2022-05-31,7.12469387755102
2022-06-01,5.512164948453608
2022-06-02,5.134432989690723
2022-06-03,1.084123711340206
2022-06-04,0.94
2022-06-05,0.2958762886597938
2022-06-06,0.44556701030927837
2022-06-07,1.7624742268041236
2022-06-08,1.3082474226804124
2022-06-09,2.807422680412371
2022-06-10,0.8422680412371134
2022-06-11,0.12494845360824744
2022-06-12,0.12164948453608246
2022-06-13,2.7556701030927835
2022-06-14,2.7181443298969077
2022-06-15,0.3154639175257732
2022-06-16,0.08783505154639173
2022-06-17,0.0620618556701031
2022-06-18,0.03402061855670103
2022-06-19,0.7410309278350516
2022-06-20,3.1307216494845362
2022-06-21,0.7303092783505154
2022-06-22,0.23917525773195877
2022-06-23,0.039381443298969074
2022-06-24,0.1245360824742268
2022-06-25,0.07876288659793815
2022-06-26,0.051752577319587635
2022-06-27,0.13443298969072165
2022-06-28,0.14391752577319586
2022-06-29,0.06804123711340206
2022-06-30,0.02639175257731959
2022-07-01,1.6911522633744855
2022-07-02,0.137037037037037
2022-07-03,0.024691358024691357
2022-07-04,0.08456790123456791
2022-07-05,0.11172839506172841
2022-07-06,0.7722222222222223
2022-07-07,2.2975308641975305
2022-07-08,1.4141975308641974
2022-07-09,0.49835390946502056
2022-07-10,2.4660493827160495
2022-07-11,0.9693415637860083
2022-07-12,0.13168724279835392
2022-07-13,0.02654320987654321
2022-07-14,0.35144032921810703
2022-07-15,1.1539094650205761
2022-07-16,0.6549382716049383
2022-07-17,0.20452674897119344
2022-07-18,0.025308641975308643
2022-07-19,0.01748971193415638
2022-07-20,0.018724279835390947
2022-07-21,0.0602880658436214
2022-07-22,0.060699588477366256
2022-07-23,0.10679012345679012
2022-07-24,0.025102880658436213
2022-07-25,0.02139917695473251
2022-07-26,0.12962962962962962
2022-07-27,0.8718106995884773
2022-07-28,0.6652263374485597
2022-07-29,0.06893004115226338
2022-07-30,0.22633744855967078
2022-07-31,0.07510288065843622
2022-08-01,0.07148760330578513
2022-08-02,0.04276859504132231
2022-08-03,0.024586776859504132
2022-08-04,0.021280991735537193
2022-08-05,0.047933884297520664
2022-08-06,0.9572314049586776
2022-08-07,0.3409090909090909
2022-08-08,0.08326446280991735
2022-08-09,0.06673553719008264
2022-08-10,0.0652892561983471
2022-08-11,0.04669421487603306
2022-08-12,0.08946280991735536
2022-08-13,0.08305785123966943
2022-08-14,0.04049586776859505
2022-08-15,0.052272727272727276
2022-08-16,0.04132231404958678
2022-08-17,0.037396694214876035
2022-08-18,0.047520661157024795
2022-08-19,0.12272727272727273
2022-08-20,0.17500000000000002
2022-08-21,0.14359504132231404
2022-08-22,0.19545454545454544
2022-08-23,0.13491735537190083
2022-08-24,0.05661157024793388
2022-08-25,0.03884297520661156
2022-08-26,0.04297520661157025
2022-08-27,0.16404958677685952
2022-08-28,0.3059917355371901
2022-08-29,0.36900826446281
2022-08-30,0.23863636363636365
2022-08-31,0.8991735537190082
2022-09-01,1.3690721649484536
2022-09-02,1.5622680412371135
2022-09-03,0.8527835051546392
2022-09-04,0.13525773195876287
2022-09-05,0.07731958762886598
2022-09-06,0.07876288659793815
2022-09-07,0.06701030927835051
2022-09-08,1.2123711340206185
2022-09-09,1.834020618556701
2022-09-10,3.0006185567010313
2022-09-11,2.7975257731958765
2022-09-12,2.672164948453608
2022-09-13,0.4298969072164949
2022-09-14,2.1177319587628864
2022-09-15,4.409484536082475
2022-09-16,8.120824742268042
2022-09-17,9.8779381443299
2022-09-18,10.376701030927835
2022-09-19,9.855257731958764
2022-09-20,10.369690721649485
2022-09-21,10.787628865979382
2022-09-22,10.401855670103092
2022-09-23,9.261649484536083
2022-09-24,8.03298969072165
2022-09-25,8.35298969072165
2022-09-26,9.211134020618555
2022-09-27,10.774432989690723
2022-09-28,11.804742268041236
2022-09-29,11.782680412371136
2022-09-30,10.730927835051546
2022-10-01,9.649486652977414
2022-10-02,7.863655030800821
2022-10-03,9.084188911704311
2022-10-04,9.01683778234086
2022-10-05,5.497741273100616
2022-10-06,6.987268993839836
2022-10-07,8.655030800821356
2022-10-08,8.976796714579056
2022-10-09,10.758316221765913
2022-10-10,8.407392197125258
2022-10-11,9.677412731006159
2022-10-12,10.291581108829568
2022-10-13,8.986858316221767
2022-10-14,7.157289527720739
2022-10-15,4.412525667351129
2022-10-16,2.823819301848049
2022-10-17,2.0388090349075974
2022-10-18,5.285215605749487
2022-10-19,9.416427104722793
2022-10-20,9.997330595482548
2022-10-21,6.830595482546201
2022-10-22,6.298357289527721
2022-10-23,6.2564681724846
2022-10-24,3.940041067761807
2022-10-25,7.750308008213553
2022-10-26,7.170225872689938
2022-10-27,5.297535934291581
2022-10-28,1.884394250513347
2022-10-29,3.3722792607802874
2022-10-30,4.016837782340863
2022-10-31,7.5457905544147845
2022-11-01,7.3960905349794235
2022-11-02,10.386213991769548
2022-11-03,11.258230452674898
2022-11-04,11.337448559670781
2022-11-05,12.946707818930042
2022-11-06,13.185802469135801
2022-11-07,9.802880658436214
2022-11-08,9.568930041152264
2022-11-09,8.845884773662553
2022-11-10,10.66934156378601
2022-11-11,12.276337448559671
2022-11-12,13.593209876543213
2022-11-13,14.095061728395061
2022-11-14,13.659876543209878
2022-11-15,11.50164609053498
2022-11-16,12.635390946502058
2022-11-17,13.59094650205761
2022-11-18,15.925514403292182
2022-11-19,19.533333333333335
2022-11-20,19.126543209876544
2022-11-21,17.970781893004112
2022-11-22,16.823251028806585
2022-11-23,15.31954732510288
2022-11-24,14.666049382716048
2022-11-25,15.126954732510288
2022-11-26,14.953497942386832
2022-11-27,16.633539094650207
2022-11-28,15.850205761316872
2022-11-29,15.345884773662553
2022-11-30,16.23148148148148
2022-12-01,17.910493827160494
2022-12-02,19.075514403292182
2022-12-03,20.072633744855967
2022-12-04,18.938065843621402
2022-12-05,17.87716049382716
2022-12-06,18.061111111111114
2022-12-07,18.13127572016461
2022-12-08,19.265226337448563
2022-12-09,20.744032921810696
2022-12-10,21.496502057613167
2022-12-11,23.00164609053498
2022-12-12,24.36954732510288
2022-12-13,26.013786008230454
2022-12-14,24.72633744855967
2022-12-15,24.559670781893004
2022-12-16,24.51522633744856
2022-12-17,26.212551440329218
2022-12-18,26.066255144032922
2022-12-19,19.34650205761317
2022-12-20,14.926337448559668
2022-12-21,13.829835390946503
2022-12-22,12.578189300411523
2022-12-23,11.992592592592592
2022-12-24,12.59156378600823
2022-12-25,12.839506172839506
2022-12-26,12.191975308641975
2022-12-27,16.842386831275718
2022-12-28,14.660493827160494
